1351		19.783332	72.783453			Active
1350		18.821853	73.0927971			Active
1349		18.7160347	73.0592051			Active
1348		18.93508	73.13106			Active
1347		18.961352	73.146393			Active
1346		18.889803	73.2623382			Active
1345		19.4904246	72.9064959			Active
1344		19.7757427	72.9132493			Active
1343		18.8059087	73.3202085			Active
1342		19.531407	72.916417			Active
1338		26.8584516	75.662417			Active
1333		21.5051333	78.8504161			Active
1331		16.529004	74.322544			Active
1328		21.298561	74.868075			Active
1327		22.7900741	75.9365994			Active
1326		21.3309075	74.9045411			Active
1325		22.0297214	75.3520941			Active
1324		21.216355	74.833071			Active
1323		21.000241	74.78404			Active
1322		20.6449819	74.6626585			Active
1321		20.5670398	74.5637198			Active
1320		20.4519763	74.3937013			Active
1319		20.148693	73.98059			Active
1318		19.917736	73.7129701			Active
1317		19.6284223	73.4529802			Active
1309		23.1503341	76.1508657			Active
1308		22.9386561	76.0601604			Active
1307		22.511374	75.661202			Active
1306		21.484102	75.002499			Active
1305		24.293415	77.077153			Active
1304		23.9352153	76.915241			Active
1303		23.461362	76.341943			Active
1302		23.899463	76.888587			Active
1300		21.6999268	75.1149336			Active
1299		22.251032	75.474482			Active
1298		24.8973566	77.508033			Active
1297		24.737666	77.366489			Active
1296		24.466363	77.1715941			Active
1295		24.034674	76.951707			Active
1294		23.8055312	76.8130451			Active
1293		23.6154339	76.5468761			Active
1292		23.3221828	76.1697897			Active
1291		22.9017662	75.9764564			Active
1290		22.59882	75.708055			Active
1289		22.393231	75.539089			Active
1288		21.963072	75.288546			Active
1287		21.8644249	75.202788			Active
1286		21.53532	75.048916			Active
1285		21.398551	74.964035			Active
1284		20.879847	74.7884524			Active
1283		20.389355	74.3284616			Active
1282		20.2390467	74.0698423			Active
1281		20.0442432	73.8736635			Active
1280		19.74218	73.640194			Active
1279		19.695681	73.594271			Active
1278		19.695468	73.537142			Active
1277		19.539264	73.347374			Active
1276		19.3790917	73.2106671			Active
1275		208998470	74.7884524			Active
1274		22.640606	75.877529			Active
1271		18.4885742	74.0656011			Active
1270		18.4878463	74.1020412			Active
1269		18.4348683	74.450019			Active
1268		18.4891306	74.0364404			Active
1267		18.42988	74.461585			Active
1263		13.06183	80.1467312			Active
1262		13.055443	80.092216			Active
1261		12.8740219	79.6955357			Active
1260		12.8983003	79.5534433			Active
1259		12.8978814	79.4946805			Active
1258		12.9470442	79.223539			Active
1256		12.8905543	78.9098486			Active
1255		12.6439876	78.5799422			Active
1254		12.5532453	78.4534476			Active
1253		12.5435896	78.3110773			Active
1252		12.5422252	78.2028032			Active
1251		12.5679821	78.1748036			Active
1247		13.1560045	77.328344			Active
1246		13.2508448	77.22117			Active
1245		13.304548	77.158638			Active
1244		13.3032653	77.1604582			Active
1242		13.7634443	76.8637259			Active
1241		13.9291111	76.6299206			Active
1240		14.0310219	76.5768786			Active
1239		14.245841	76.367501			Active
1238		14.6542202	75.5691425			Active
1237		14.6946102	75.5295819			Active
1234		15.1289085	75.148606			Active
1233		15.3314731	75.10133			Active
